"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"436049",6.72369412637491,-1.73339194431199,0.63391333613087,-2.73443047419045,0.00624882904243495,0.0127151828001276
"100861615",134.186954648996,-1.92326940640073,0.703396198126894,-2.73426187335429,0.00625202989807313,0.0127163166601968
"100043726",4.45103320712243,1.67517791300306,0.612643792775517,2.73434242337435,0.0062505004867756,0.0127163166601968
"52829",734.282823364979,0.932824173682186,0.341162021771974,2.73425561508035,0.00625214873864997,0.0127163166601968
"53610",4194.13392322006,0.324299171943267,0.118605138251971,2.73427590678499,0.00625176341968761,0.0127163166601968
"66105",5825.34467403211,-0.333386364271607,0.121931798171578,-2.73420362260612,0.00625313612075726,0.0127169201890328
"71912",2.85522563626039,-2.69855303654436,0.987019538110283,-2.73404216669401,0.00625620320320881,0.0127217525765526
"77125",200.811797541066,3.87761561290557,1.4188300351318,2.7329669635485,0.00627666276312074,0.012761946936544
"18782",2.10310969183759,2.74602820982859,1.00497057963287,2.73244636756605,0.00628659057536301,0.01278072123928
"24071",797.817100851016,-0.539880352380057,0.197598608261385,-2.73220726163162,0.00629115508205862,0.0127885889297798
"51810",13326.2435248376,-0.455106764229117,0.166596936049185,-2.73178351908437,0.00629925161032052,0.0128036339442358
"78829",590.403070045877,-0.819728599980191,0.300109391967203,-2.7314326772878,0.00630596230637369,0.0128158591553266
"78833",41.417188065048,0.909893101361203,0.333143297803912,2.73123639994933,0.00630971939038672,0.0128220795867113
"233826",40.4981055180399,1.44512606645753,0.529155181038911,2.73100617406837,0.00631412887509998,0.0128296242526171
"75725",790.162786325728,-0.311122507521229,0.113928481972584,-2.73085800964237,0.00631696811464823,0.0128330822489094
"12424",410.260798601181,2.46942451100819,0.904271333523514,2.73084462534715,0.00631722465128522,0.0128330822489094
"100910",424.642715868444,-0.298002707892105,0.109140880592558,-2.73044075028679,0.00632497013185173,0.0128473993422819
"53424",1054.029141569,-0.406750571601471,0.149011917493903,-2.72965128187223,0.00634013517544899,0.0128767823721092
"67442",834.203365590972,1.09788246194468,0.402429526609197,2.72813595760544,0.00636933503217905,0.0129346604111076
"66812",280.965905499374,0.524751019781344,0.192362820865585,2.72792329318157,0.00637344268300345,0.012941574781886
"67912",428.352162793801,0.381134968098908,0.139732539698951,2.72760352685245,0.00637962351303547,0.0129526968514194
"71909",171.969556421217,0.636425950701313,0.233338246388564,2.72748235898504,0.00638196700079849,0.0129560262828779
"231162",55.0519951466718,-2.6928349115121,0.987372769122626,-2.72727281501285,0.00638602158448889,0.0129628282918304
"26757",3.15617855587348,-3.14288609011617,1.15254494876167,-2.7269097777861,0.00639305168213259,0.0129756680581027
"66053",756.227998530778,0.307881219307606,0.112921598325309,2.72650426378706,0.0064009125616549,0.0129901910060346
"320558",1.27995587072929,-3.11818279898154,1.14379434508216,-2.72617434453006,0.00640731445399385,0.0130017501698687
"21843",1495.52269396385,0.254896293125908,0.0935037341597786,2.72605469093184,0.00640963768607842,0.0130050312632245
"667281",1.90388007279692,2.87993153352393,1.05656125778451,2.72575916664106,0.00641537892722346,0.0130152459439142
"231093",341.80218758029,-0.371967538423143,0.136473195938214,-2.7255721232728,0.00641901506678371,0.0130211881045156
"319655",63.2146285664233,-1.46809262643143,0.53865807752189,-2.72546293779798,0.00642113849907719,0.0130240607164032
"13030",12919.2941889216,0.562567902227846,0.206432092316471,2.7251959514386,0.00642633349554289,0.0130317514611328
"74277",542.141826751996,0.684126058857856,0.251037440379625,2.72519532474241,0.00642634569418813,0.0130317514611328
"224132",722.021106601173,-0.565742154846338,0.207624005977407,-2.72483979963233,0.0064332693519201,0.0130443550905082
"384945",1.05293332286452,-3.36372171396766,1.23448421318623,-2.72479929515326,0.00643405858027807,0.0130445188987734
"12460",299.43656662085,0.449042730270132,0.164842619003645,2.72406937589485,0.00644829596865613,0.0130719446956804
"434215",226.258596478397,-1.80312536758109,0.662009157600546,-2.72371665388515,0.00645518611511207,0.0130844718117083
"217198",453.415680741454,0.406973837239004,0.149424233925695,2.72361334267494,0.00645720547188194,0.0130871243097151
"22272",1414.19789071589,0.912300422073226,0.334993730654725,2.72333580777823,0.00646263307958325,0.013096683127269
"15216",53.0881620526524,1.09103259486218,0.40069056601544,2.72288066502704,0.00647154295784033,0.0131104104392908
"59053",214.065337467955,0.720179129928307,0.26449127995857,2.72288421017554,0.00647147351530442,0.0131104104392908
"66193",576.459840291049,0.383294708895719,0.140767652021631,2.72288912538528,0.00647137723705309,0.0131104104392908
"11471",3.44720162207312,-2.06849028687242,0.759732429795087,-2.72265630075885,0.00647593917961033,0.0131178732798861
"268445",745.923760762721,0.652740861810519,0.239760267749946,2.72247302664546,0.00647953226905453,0.013123707806633
"70917",1.37788709549505,-3.19122103718437,1.1725282115445,-2.7216582132218,0.00649552840778958,0.013154659543844
"70239",664.489949743752,0.766257465408869,0.281546131533819,2.72160537683263,0.00649656689907878,0.0131553157717736
"53333",1064.80370037322,0.695791274932237,0.255676964609246,2.72136864576605,0.00650122164646767,0.0131632938394996
"13555",374.653802693747,1.31554276598682,0.483512899376192,2.7208017980163,0.00651237953890487,0.0131844358933321
"16510",1436.09411999981,-1.23473057838751,0.453843057373861,-2.72061136184878,0.00651613196867844,0.01319058244715
"219072",223.256811085275,0.692396829211895,0.254507851005954,2.72053229979022,0.00651769041005028,0.0131922868550353
"245886",801.983267841892,-0.51177715104251,0.188144823006504,-2.72012348181814,0.00652575422510293,0.0132071567978479
"65255",22.8890494514699,-1.79661619380032,0.660626972107022,-2.71956227895168,0.00653683840148693,0.0132281355628727
"15077",122.835620381213,1.32972360507969,0.488962210824407,2.71948133340965,0.00653843853301331,0.0132299196382829
"76464",118.160999790927,1.38878625670449,0.510914589615216,2.71823565999637,0.00656310747036175,0.0132783757665939
"100125258",1.54546740041224,-3.91670599866328,1.44099272320231,-2.71806091425584,0.00656657476832682,0.013283931137025
"104158",6.74747556083132,2.66659342156115,0.981131457924026,2.7178757749786,0.00657025009157352,0.0132899060679054
"76166",4.01282976825866,-1.90338780161881,0.700413417800333,-2.71752047183283,0.00657730863341965,0.0133027223052676
"19248",1768.62186504361,-0.783990145825261,0.288542078569442,-2.71707388299201,0.00658619035204651,0.0133192227295148
"100861955",3.03513082087307,2.41691739591206,0.889689057417694,2.71658662738543,0.00659589314946534,0.0133373798112349
"66643",10.341812931987,1.28693986076907,0.47378272556679,2.71630811197157,0.00660144504227115,0.0133471403934708
"20714",2.38971286049059,-2.93730259673811,1.0815740157219,-2.71576660870276,0.00661225133210779,0.013367521275593
"244668",489.934999692316,0.701956927413758,0.258606310679357,2.71438436892635,0.00663990759444943,0.0134219583419253
"667823",37.8741611090749,-0.847242042248143,0.312165987599089,-2.71407544673396,0.00664610280261699,0.0134330066854651
"70044",283.98048647895,0.510609813008054,0.188142698378169,2.71394966379041,0.00664862677581978,0.0134351585626832
"20591",3471.3031389664,0.433358941669592,0.159677976991073,2.7139556113854,0.00664850741137188,0.0134351585626832
"59126",655.730914617202,0.713493169795221,0.262956889927698,2.71334654890161,0.00666074091658504,0.0134581611431011
"70097",2221.63163484057,-0.574279974424816,0.21168474245855,-2.71290206254362,0.00666968154889053,0.0134747472415757
"19662",6.10893880580295,-2.7852918165967,1.02707199224221,-2.71187593239312,0.00669036288713354,0.0135150468283917
"22223",5.41882571538744,-1.73644242532408,0.640392308006994,-2.71152917299737,0.00669736473760694,0.013527706989201
"320782",88.7140059205541,-2.44081625869886,0.900286231234798,-2.7111558235775,0.0067049108640399,0.0135414636107894
"17350",357.733763959614,0.433051243795253,0.159736450873001,2.71103584328133,0.00670733752415293,0.0135448789024159
"56429",61.308432160513,-1.14968549366708,0.424083115428194,-2.7109909634253,0.00670824544403919,0.01354522681885
"228026",706.671704281399,0.90116781188054,0.332444571456478,2.71073101880539,0.00671350629933147,0.0135543631019288
"72938",131.600201244799,-0.512243004203928,0.18902950235095,-2.70985744464852,0.00673121320049931,0.0135886228111823
"72103",131.421512844531,-0.437796906347267,0.161596690149776,-2.70919476099106,0.00674467344717628,0.0136143030237729
"229512",2313.13762106621,0.346276522052318,0.127823751017202,2.70901549435612,0.006748318816332,0.0136201681864651
"212391",119.292383203428,0.640453589438528,0.236436384774485,2.70877762764559,0.00675315854592624,0.0136284423833998
"109115",218.567662967551,-0.66201893359919,0.24443513355444,-2.70836243535239,0.00676161368689562,0.0136425751418631
"54124",477.392734710249,0.448523613290585,0.165607028547683,2.70836097491746,0.00676164344455778,0.0136425751418631
"233016",349.470828905248,0.426926114590518,0.157664517600876,2.70781353399545,0.00677280633572351,0.0136636006420157
"52892",178.749133853555,0.643107362469388,0.237522899029428,2.70755941889084,0.00677799363384867,0.01367256757012
"75818",1.24357488658919,-2.95916773817932,1.09317223248662,-2.70695472336336,0.00679035175450727,0.01369599593118
"70093",1084.26947863718,0.378072932452394,0.139712353465345,2.70608090891672,0.00680824561300977,0.0137305834033241
"69564",1.01646963809081,-3.33010190031594,1.23088590599313,-2.70545132095659,0.00682116448505134,0.013755131055005
"666706",8.03301582771762,4.34822584205171,1.60777612517141,2.70449708387611,0.00684078701359697,0.013791679763644
"320095",9.58723886569288,1.04133311634189,0.385036042877013,2.70450815087591,0.00684055914607596,0.013791679763644
"75627",178.88835111051,-0.392115611095151,0.145020594572719,-2.70386156014916,0.00685388377890408,0.0138165712744647
"17119",1398.07868752925,1.0986843574497,0.406345658561952,2.70381714262167,0.00685479996954169,0.0138169055105825
"13684",2913.22213205552,-0.581436474017283,0.215065564642175,-2.70353124631864,0.00686069972417319,0.0138272837151052
"100049161",7.0159013191538,-1.98268751470399,0.73356716575243,-2.70280297056414,0.0068757490371201,0.0138545816393623
"13836",9122.19805238782,-1.03932821112484,0.384536203892104,-2.70280977605027,0.0068756082693023,0.0138545816393623
"20637",4785.28896888824,0.33158164553438,0.122686037507257,2.70268444781066,0.00687820103174748,0.0138564896715062
"320466",13.6443991831281,0.924893674342042,0.342212091518659,2.70269139304101,0.00687805732739624,0.0138564896715062
"69004",3.60652355826077,-1.72458195379529,0.638157629647552,-2.70243882337935,0.00688328500266757,0.0138652146104494
"67369",310.972027211643,0.801567290253656,0.296622946692424,2.70231045572082,0.00688594331852079,0.0138690521028138
"100169878",9.66495698007382,-1.48691991181977,0.550388554319423,-2.70158218253358,0.00690104231171739,0.0138979429165101
"434234",87.1711466921807,0.620836190930855,0.229818425921983,2.70142042980319,0.00690439989956666,0.0139031840934734
"54616",941.543946220367,-0.609647136345956,0.225718183197075,-2.70092168788047,0.00691476179255549,0.0139225269421896
"100504404",2.87642159060832,-2.64880616508884,0.980773442897673,-2.70073194198958,0.00691870763182923,0.0139289485703993
"229791",36.187600998366,1.04955077607712,0.388628990176527,2.7006497266207,0.00692041796025134,0.0139308686894182
"64214",1.45192718021578,-3.81571674865692,1.41302040948946,-2.70039747694485,0.00692566788727549,0.0139399128561875
"72102",3380.15382872872,-0.535492231466283,0.198309653815988,-2.70028322455329,0.00692804693337322,0.0139431771979671
"11428",2644.28173350147,0.944159978555844,0.349723388024441,2.69973359199488,0.0069395020443451,0.013964705042899
"232164",2075.26176004377,0.545525519021621,0.202073555896239,2.69963834011878,0.00694148895540694,0.0139671769354068
"622283",0.991560739968857,-3.27126725570066,1.21204881814188,-2.69895668122975,0.00695572297169948,0.0139942883607848
"100503848",1.33444498569309,-3.1361706612557,1.16230296865975,-2.69823853661151,0.00697074721658341,0.0140229835571889
"227615",110.097675479369,0.767177602292598,0.284367547063968,2.69783809795998,0.00697913741260247,0.014038328291266
"75462",2.65722162201415,2.88877380195649,1.07084964288678,2.69764651008239,0.0069831548670564,0.0140448749936766
"319854",2.64250514960414,2.88752981362531,1.07075930082375,2.69671233432565,0.007002773603579,0.014082794928211
"69227",3064.5374828175,0.494316418297299,0.183307885767899,2.69664568017108,0.00700417530555213,0.0140840755598047
"320452",4.79058241425386,-1.67765729299251,0.62238836088624,-2.69551520951266,0.00702798691932952,0.0141304130973591
"13640",525.072537482852,-1.32052924105822,0.489964500458529,-2.69515289336761,0.00703563391629139,0.0141442436183725
"12727",1570.77790747191,-0.183177100346196,0.0679735468626682,-2.69482922108334,0.00704247161898041,0.0141564443144417
"21416",1251.71929949881,0.484230674811989,0.179699843103117,2.69466387087564,0.00704596700869749,0.0141619245203741
"106564",91.8453186901385,0.76494160582948,0.283901595021956,2.69438995497832,0.00705176083047976,0.0141720227211989
"170752",1.9388543706556,3.98946155075577,1.48075231417206,2.69421260569592,0.00705551437311188,0.0141780187877452
"227292",970.710892799225,-0.293824235660866,0.109078871594562,-2.69368605822207,0.00706666915990212,0.0141988846836837
"69964",23.4125078181881,0.830625050591708,0.30842272081879,2.69313832776844,0.00707828950439872,0.014220681357828
"78917",16.8540421165896,-0.977315991124915,0.362908606982705,-2.69300857659595,0.0070810447453567,0.0142246647279351
"209212",434.424151574318,-1.2480143624697,0.463444953283655,-2.69290743944265,0.00708319304095482,0.0142274281076798
"67329",6.62967699932416,1.52019618317886,0.564533950798426,2.69283394033049,0.00708475463277609,0.0142290125494444
"12945",94.0623960667284,6.60892955265557,2.45431057937299,2.69278452702754,0.00708580466152312,0.0142295693350011
"434484",189.495244422615,-0.864335973659807,0.320989652472167,-2.69272223264191,0.00708712861136016,0.0142306760219165
"100504566",13.7526316934618,1.67640605320012,0.622624560809909,2.69248301258699,0.00709221484742623,0.0142393361667931
"227612",175.673267735052,0.882396696232373,0.327745560591483,2.69232234493095,0.00709563276184188,0.0142446452293714
"70885",507.924308774202,0.623479015201929,0.23167912991315,2.69113154661645,0.00712101098003741,0.0142940341410039
"667035",5045.6682389444,0.610825562613862,0.226987140591766,2.69101395357204,0.00712352153107345,0.014297514928238
"85029",6.11887788817096,1.31374786412062,0.488282155057557,2.6905506386277,0.00713342080158656,0.0143158231302031
"68194",22.3707011339937,0.939191886465864,0.349122910405153,2.69014681785261,0.0071420589797812,0.0143315967736172
"22365",269.912858328832,0.891075216987654,0.331294177402153,2.68967967977895,0.00715206329914263,0.0143501080447982
"75578",88.8708435785654,-0.898273923299454,0.33399331470205,-2.68949671672557,0.00715598509845324,0.0143564124665308
"74126",2071.14130111013,0.719980077143931,0.26773327795311,2.68916917108088,0.00716301083637618,0.0143689419904341
"240038",61.8007001570787,0.751912189329131,0.279619059191166,2.68905914891543,0.00716537216164804,0.014372113029676
"100041478",1040.41016365774,0.585598560275987,0.217783650936565,2.68890046501496,0.00716877910880637,0.0143770601706433
"319601",265.605879189105,-0.42190457168196,0.156907671123517,-2.68887154248717,0.0071694002328163,0.0143770601706433
"118445",1412.35515779465,-0.988896336526643,0.36780408977336,-2.68864964806671,0.00717416712031528,0.0143850527263819
"93724",4.79243987239462,-2.0245114015772,0.753071619038965,-2.6883384666133,0.00718085692526251,0.0143968987984384
"71991",190.449762283291,0.705963045936716,0.262616515160042,2.68818983264055,0.00718405424638165,0.0144001731807779
"14823",11.6946797211622,4.52561685869468,1.68350733119125,2.68820739586109,0.0071836763707952,0.0144001731807779
"667250",2805.11144180364,-0.394243067798269,0.146671624492461,-2.68793005574527,0.00718964547303745,0.014409811918476
"320051",236.829595156673,1.09247520510416,0.406629220436715,2.68666182900199,0.00721699787264353,0.0144630585360237
"245865",22.9405281756976,0.853582412804717,0.317755930516098,2.68628318413548,0.0072251823565752,0.0144778847243029
"209378",631.27005314398,1.72008476856948,0.640392572945028,2.68598488058533,0.00723163611229339,0.0144892400147615
"75373",16.3562067732884,-0.960465458455687,0.357694232850473,-2.6851577974901,0.0072495570060976,0.0145235657875395
"100503073",6.56551780469077,2.12479173148138,0.79132116917838,2.68511928435774,0.0072503924629619,0.0145236593146777
"13430",2231.34527073835,0.499196714485651,0.18598703400944,2.68404040714104,0.00727383144744022,0.0145690262636481
"104346",281.146629320565,0.51057983756988,0.190249021682724,2.68374487844341,0.00728026376407383,0.0145803237641822
"100042008",12588.6516436438,0.636009025739127,0.237005704681488,2.68351779377572,0.00728520983258066,0.0145886425935082
"100036571",105.58819804878,-1.9654803788982,0.732459934718635,-2.68339643676649,0.00728785431218069,0.0145923511798807
"23854",739.378694115215,0.755896739200361,0.281754480188459,2.68282065539742,0.00730041285352165,0.0146159075646291
"735277",2.22266292673889,-2.55211973628392,0.951360700658866,-2.68259949619155,0.00730524178305934,0.0146239853176203
"242126",131.693841878537,-1.44814320652106,0.539879423189536,-2.68234562074179,0.00731078859280568,0.0146334982453887
"67151",387.088273755134,0.323957072405439,0.120794771659792,2.68187991875871,0.0073209733290897,0.0146522915117966
"327766",1.97451182180972,-2.76486171863103,1.03103726408308,-2.68163122221374,0.00732641744650151,0.0146607279457627
"12287",3.08683770378527,-3.35042697884119,1.24940659011665,-2.68161462036821,0.00732678100021226,0.0146607279457627
"72654",215.248364777336,0.420587585097229,0.156863864435639,2.68122672235833,0.00733527995102171,0.0146761392739501
"320557",71.0707131529641,-1.32395923725401,0.493891396983296,-2.68066875701985,0.00734752063528244,0.0146990327528744
"71147",80.8669086678909,1.22732807413937,0.457904186888373,2.68031633971184,0.00735526143136968,0.0147129200147539
"22025",346.537877090842,-0.544607502980402,0.203196505592468,-2.6802011254695,0.00735779368225718,0.0147163866034544
"69481",2.17548751519687,2.56356402427589,0.957139094554598,2.67836100192818,0.00739834320456952,0.014795882852801
"70579",5412.10619280395,-0.381003195037677,0.142257354514541,-2.67826711903836,0.00740041740075672,0.0147984237185201
"381318",53.4057731924869,1.32937779948138,0.496403327198396,2.67801951889431,0.00740589024234342,0.0148077594779313
"226255",1347.7727278491,-0.685028392234712,0.25586544663442,-2.67729934325004,0.00742182932144534,0.0148380177302685
"218977",87.27439680049,1.34187520541928,0.501277670407277,2.67690999347534,0.00743045930057726,0.0148536583543078
"270198",130.986260235138,-1.38497151636165,0.517414944528612,-2.67671340189722,0.00743482019244808,0.0148607625058127
"100039801",2.88728396234867,-2.06300957050075,0.770887592993521,-2.6761483635891,0.00744736693563814,0.0148842252671122
"109361",10.735171363749,-1.95524516438265,0.730694658688216,-2.67587170801661,0.00745351702814238,0.014894900047665
"58802",2.96390432340551,-3.0874613339707,1.15403225770907,-2.67536831258061,0.00746471926534889,0.0149156674805067
"83921",1919.20596459119,0.931195567840496,0.348114850530961,2.67496651297752,0.00747367148771138,0.0149319350155414
"100503007",2.26694565003597,-2.39857273832383,0.896688750779101,-2.6749223030174,0.00747465708736334,0.0149322839263992
"70120",387.058002723868,0.577465102060219,0.215898642885841,2.6747046407585,0.007479511264964,0.0149403602648928
"59009",458.542907949198,-0.917542157189134,0.343092308011491,-2.67433030634544,0.00748786606623037,0.0149554266056513
"71041",372.186887960784,-0.532490916340242,0.199126542347825,-2.67413329263817,0.0074922665923436,0.0149625927076814
"234344",589.310233832086,-0.649618579893261,0.242940757115217,-2.67397939978088,0.00749570557817155,0.01496783719888
"672511",2968.87863632206,0.667819698930028,0.249779268475715,2.67363942173991,0.00750330795793139,0.0149797689937537
"21752",115.813080120462,-0.656242292162079,0.245447637845221,-2.67365495110572,0.00750296054916514,0.0149797689937537
"67888",4.18574386307203,-1.84457172442827,0.689976106532188,-2.67338492878988,0.0075090032969407,0.014989514061857
"74766",447.576033280989,0.546313264394558,0.204382000542924,2.67300086574807,0.00751760564557172,0.015005059376901
"77866",39.3371144333093,0.873886142665988,0.327029946667887,2.67218996783024,0.00753579738946558,0.0150397395764394
"386463",4.99162758819427,2.06321413204147,0.772203694288653,2.67185219042766,0.00754338675092871,0.0150532546054894
"56066",5.04121828145056,-1.74117316340009,0.651707861672352,-2.67170808547876,0.00754662666220596,0.0150580880723015
"12409",2480.89562027219,-1.50734686670513,0.564277545989212,-2.67128627998596,0.00755611728640076,0.0150753914394297
"78803",4.17401230238838,-2.20408899692765,0.825175182763425,-2.6710558472522,0.00756130654184765,0.015084110222648
"74453",31.3625479847124,1.28948483941628,0.482809557381073,2.67079393873413,0.00756720849918518,0.0150942487374604
"94281",17.9303446509709,-0.899271091712719,0.336720222588001,-2.67067740927766,0.00756983575061735,0.0150978537344148
"20600",3.5259903322642,-3.7198797468725,1.39287943976456,-2.67064014348671,0.00757067611076725,0.015097894425166
"223272",15.8490765543193,-1.24841823239528,0.467523818189053,-2.67027728604504,0.00757886308056892,0.0151125845681736
"66801",232.124504610084,0.364501357822367,0.136508804785667,2.67016738147163,0.00758134436779776,0.0151158953810785
"14232",2462.21415475115,0.19409260624027,0.0726928141862349,2.67003841319193,0.00758425698014057,0.0151184284697768
"17973",451.282980223227,-0.339674401876452,0.12721562723548,-2.67006820826898,0.00758358400070964,0.0151184284697768
"18484",1733.83858265656,-0.858408632027823,0.32150277397614,-2.66998825985722,0.0075853899111025,0.0151190500577106
"226356",1.27825369283578,-3.6471915341873,1.36602844551726,-2.66992356283346,0.00758685159856415,0.0151203267111551
"17191",1462.38749411107,-0.286017366607331,0.107127288930363,-2.66988336457627,0.00758775991727045,0.0151205003632793
"17536",6.42907617826665,-1.45516625171484,0.545123363325166,-2.6694255825664,0.00759811082590403,0.0151394886524587
"20860",1.91176841420737,3.38513907549899,1.26813999328032,2.66937332899863,0.00759929313583336,0.0151402060712075
"67553",282.022263000688,0.547755266121811,0.205216069430224,2.66916361687774,0.00760403982475367,0.0151480239417061
"22130",174.15819931736,0.823105177733921,0.308399856194511,2.66895447971539,0.00760877614669521,0.0151541801178041
"330662",1649.82531421773,-0.303202270295483,0.113601988530409,-2.66898734976211,0.00760803156478685,0.0151541801178041
"231506",433.98910944836,0.745141233113499,0.279279715968673,2.66808217893305,0.00762855964364464,0.0151919390783505
"20200",8812.28571749621,-2.32022480849588,0.869721685460373,-2.6677784942981,0.00763545792504565,0.0152040323103564
"64654",1.26974907562838,-3.65483018318549,1.37003439771221,-2.66769227786441,0.0076374173742385,0.0152062895882194
"74016",172.727201153043,1.71912869800571,0.64449746403246,2.66739404566396,0.00764419880284938,0.0152181460219338
"64051",35.5854089430664,-1.51962671708907,0.569712873912408,-2.66735541125003,0.00764507769604847,0.0152182503370098
"240665",153.61170560559,0.659619805779673,0.247395834310395,2.66625267809515,0.0076702019610932,0.0152666121186476
"100861697",10.0184989752923,1.14838616101221,0.430769872662821,2.66589247273355,0.0076784247670604,0.0152813267656597
"242362",299.945830026599,-0.703162045220512,0.263809195576271,-2.66541901120811,0.00768924501394608,0.0153012070076504
"93838",78.1570061850424,0.77313590527138,0.290091810248759,2.665142130722,0.00769557902922851,0.0153121565447574
"19878",3608.96968783727,-0.663245867198032,0.248864154175986,-2.66509200328229,0.00769672626195142,0.0153127845122973
"83704",293.489509030935,0.410209146505514,0.153927211359251,2.66495535703642,0.00769985437037257,0.0153173529085642
"74132",1524.49395134434,0.250171770695839,0.0938834017151833,2.66470713806038,0.00770553951859002,0.0153270064984118
"17101",479.733246715242,-0.705465873533007,0.264856841226836,-2.66357429268293,0.0077315337300655,0.0153770501805677
"100861610",1.54298711110254,-3.28260241224897,1.2324304770391,-2.66351934117646,0.00773279664049361,0.0153779009116977
"66089",501.987351543068,0.712337719925868,0.267477067116018,2.66317306229806,0.00774075916931082,0.0153920732812657
"214685",1017.08642364426,-2.06296073523227,0.774657348214231,-2.66306224292313,0.00774330896302034,0.0153954808267027
"53869",1282.81380420265,0.310156529279584,0.116474441047454,2.66287201286692,0.00774768763665883,0.0154025234780608
"103710",1074.55010302782,-0.633974404138466,0.238141235561016,-2.66217819289021,0.00776367664224314,0.0154293122518751
"22187",22232.9162941717,-0.277678061986099,0.104304312264359,-2.66219158113353,0.00776336783208962,0.0154293122518751
"218506",186.105875306887,0.415751828856584,0.15616833338168,2.66220314870412,0.00776310102601953,0.0154293122518751
"19888",1.95697709143844,3.56417124393602,1.33900079511735,2.66181413553503,0.00777207812590126,0.0154443421683812
"319798",3.54123183756949,2.03957223133393,0.766323053463034,2.66150446879688,0.00777923082822202,0.0154568875839055
"238384",3.33722671462851,-3.42378010143352,1.28670415536388,-2.6608914622377,0.00779340748995736,0.015483384992726
"235441",600.56890853056,0.404531101327383,0.152047939732438,2.66054970583123,0.00780132114604084,0.0154974351345399
"12260",3.28709108934908,-2.69659781833439,1.01384943426696,-2.65976162454942,0.00781959727823925,0.0155320652302286
"238247",910.082198121065,-0.366393829444371,0.137804342660762,-2.65879741066169,0.00784201021332605,0.0155749039001157
"270096",318.803106511975,-0.407889934499832,0.153429794036511,-2.65847931988209,0.00784941677638325,0.0155879326039198
"15004",0.990965352866467,-3.30439839962167,1.24306159360684,-2.65827406832972,0.00785419926788665,0.015595747990898
"67959",2675.1638230845,-0.177554912351879,0.0668021246283783,-2.65792313252941,0.00786238234205578,0.0156103133560786
"76467",159.579657288887,0.568844467397291,0.214026302645099,2.65782504471218,0.00786467090591693,0.0156131736270241
"17257",1134.98216364916,-0.468893187367798,0.17643468488526,-2.65760209038678,0.00786987504813034,0.0156218207482993
"243910",189.723660118538,1.05265944895341,0.396111554086397,2.65748231298451,0.00787267213483576,0.0156256884788974
"17955",1913.93146354076,-0.276460112755455,0.10403951958793,-2.65726056646966,0.00787785279286013,0.0156342857808723
"19330",7283.57732655433,1.34236908796512,0.505451677946432,2.65578124781175,0.00791249228522869,0.0156996465999909
"26411",10.5454525125196,1.01295576353977,0.381413125915043,2.65579681116008,0.0079121271473889,0.0156996465999909
"12257",656.642544259532,0.670633475054038,0.252563472302499,2.65530667970391,0.00792363356352448,0.0157200587011288
"77428",9.92694606138846,1.05754112645307,0.398311396130715,2.65506118259798,0.00792940253013271,0.0157298091776916
"270210",863.5447209422,-1.01189853016215,0.381138473593463,-2.65493672318551,0.00793232865386781,0.0157339187227909
"12630",1.68884150468644,3.19593777337487,1.20402541127333,2.6543773440753,0.00794549197394985,0.0157583308613032
"329731",13.154779066062,2.54782093451958,0.959874310198264,2.6543276629555,0.00794666201638696,0.0157589539803697
"66926",384.811639641302,0.535082254690124,0.201625062918005,2.65384792419247,0.00795796830866365,0.0157764701226193
"242274",3.76054958752153,5.01058852310122,1.88804767784009,2.65384639482901,0.00795800437511684,0.0157764701226193
"76793",389.476506398152,0.726079276068232,0.273595330582763,2.6538438156882,0.00795806519844069,0.0157764701226193
"17710",135533.925152438,0.583810037509595,0.220014112265899,2.65351177475393,0.00796589912618606,0.0157903004209779
"67726",1032.75096818249,0.479859888447336,0.18085302073389,2.65331420232903,0.00797056378007679,0.0157978461660446
"75273",717.823901880172,0.468403366337647,0.176541983283964,2.65321232731497,0.00797296998884411,0.0158009144768686
"19889",512.011739642011,-0.747989705341398,0.281949083166813,-2.65292476549341,0.00797976548580279,0.0158126799279043
"239126",46.7480193661505,-1.64630672863709,0.620624049702387,-2.65266344323357,0.00798594540219237,0.0158232231454394
"77940",16.6959390026149,-0.930347717705071,0.35074146034843,-2.65251708988397,0.00798940833198648,0.0158283812800589
"71609",134.039864549579,0.488762067242769,0.184312293645819,2.65181479528431,0.00800604434246057,0.0158596336178296
"67800",604.50326373691,-1.54494385039632,0.582625828208863,-2.65169131815846,0.00800897248254329,0.015863727444177
"69757",283.351176375139,-0.378894515252483,0.142899249339869,-2.65148009526157,0.00801398365162648,0.0158719458940947
"67080",132.092489877002,-2.29165383270497,0.864439042819901,-2.65102999655051,0.00802467140942686,0.0158914040290145
"56086",2874.69074336131,-0.488297251244147,0.18423224540904,-2.65044400973353,0.00803860500255665,0.0159172850749624
"116903",1.72308054754467,3.89022152263011,1.46832827570902,2.64942219460536,0.00806295354644644,0.0159637810377116
"14536",296.869243166269,0.753816297607034,0.284550158209456,2.64915086447484,0.00806943007973784,0.0159748861475339
"212398",879.585839215734,1.16783971570566,0.440854443963451,2.64903695924291,0.00807215033623834,0.0159785534445449
"74895",89.6802871030859,1.12567827734885,0.424966812387174,2.6488616158649,0.00807633944792068,0.0159851271906443
"56794",115.92204697582,-0.828103998633016,0.312725527976937,-2.64802174606637,0.008096431695206,0.0160231724853642
